Generation,Max Fit, Min Fit, Mean Fit, Min Valid Color
451,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
452,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
453,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
454,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
455,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
456,0.9766666666666667,0.9744444444444444,0.9766111111111135,21
457,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
458,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
459,0.9766666666666667,0.9755555555555556,0.9766555555555579,21
460,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
461,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
462,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
463,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
464,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
465,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
466,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
467,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
468,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
469,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
470,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
471,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
472,0.9766666666666667,0.9755555555555556,0.9766444444444469,21
473,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
474,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
475,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
476,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
477,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
478,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
479,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
480,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
481,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
482,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
483,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
484,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
485,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
486,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
487,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
488,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
489,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
490,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
491,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
492,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
493,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
494,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
495,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
496,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
497,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
498,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
499,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
500,0.9766666666666667,0.9766666666666667,0.9766666666666691,21
